key,method,problem,status,enc_time,total_solve_time,vars,cls,lits
1634,SavileRow (GPW),./experiments/mbkp-control/lps/2/4_15.lp,Sat,3.1569731,24.080776,111018,392875,994325
1636,SavileRow (GMTO),./experiments/mbssp-control/lps/2/064.lp,Unknown,1.2268116,,5160,18056,48781
1636,SavileRow (GMTO),./experiments/mbkp-control/lps/2/4_15.lp,Sat,6.283309,50.78696,62922,233952,635373
1637,Fun-sCOP (),./experiments/mbkp-control/lps/2/4_15.lp,Unknown,59.95238,,5524173,15423938,44831282
1637,Fun-sCOP (),./experiments/mbssp-control/lps/2/064.lp,Unknown,4.067372,,151267,424381,1243909
1640,Picat-SAT,./experiments/mbssp-control/lps/2/064.lp,Sat,0.5480445,2.6410944,1589,13443,61273
1640,Picat-SAT,./experiments/mbkp-control/lps/2/4_15.lp,Unknown,1.7649701,,41791,359592,1657517
1641,SavileRow (GT),./experiments/mbssp-control/lps/2/065.lp,Unknown,24.213749,,69180,16725644,50144880
1641,SavileRow (GT),./experiments/mbkp-control/lps/2/1_16.lp,Timeout,,,,,
1642,SavileRow (SWC),./experiments/mbkp-control/lps/2/1_16.lp,Unknown,110.995865,,11971710,119597210,334550360
1642,SavileRow (SWC),./experiments/mbssp-control/lps/2/065.lp,Unknown,2.7820818,,269826,2739274,7705806
1643,SavileRow (BDD),./experiments/mbkp-control/lps/2/1_16.lp,Unknown,21.620583,,2059782,19685919,54980392
1643,SavileRow (BDD),./experiments/mbssp-control/lps/2/065.lp,Unknown,2.6164036,,78220,763332,2135415
1644,SavileRow (GPW),./experiments/mbssp-control/lps/2/065.lp,Unknown,0.9961365,,8917,33128,84913
1644,SavileRow (GPW),./experiments/mbkp-control/lps/2/1_16.lp,Sat,3.4694047,11.225126,111178,393965,997516
1646,SavileRow (GMTO),./experiments/mbssp-control/lps/2/065.lp,Unknown,1.217605,,5198,18397,49700
1646,SavileRow (GMTO),./experiments/mbkp-control/lps/2/1_16.lp,Sat,5.9789734,5.6425056,62842,233536,634880
1647,Fun-sCOP (),./experiments/mbkp-control/lps/2/1_16.lp,Sat,58.744568,11.784621,5691604,15894123,46220776
1647,Fun-sCOP (),./experiments/mbssp-control/lps/2/065.lp,Unknown,3.542899,,161115,454275,1333997
1650,Picat-SAT,./experiments/mbkp-control/lps/2/1_16.lp,Sat,1.65051,48.182266,41440,356920,1647399
1650,Picat-SAT,./experiments/mbssp-control/lps/2/065.lp,Sat,0.6901807,0.40823457,1664,13588,61216
1651,SavileRow (GT),./experiments/mbssp-control/lps/2/066.lp,Unknown,20.927303,,66944,15164105,45460890
1651,SavileRow (GT),./experiments/mbkp-control/lps/2/2_16.lp,Timeout,,,,,
1652,SavileRow (SWC),./experiments/mbkp-control/lps/2/2_16.lp,Unknown,73.64333,,11863035,118510520,331464990
1652,SavileRow (SWC),./experiments/mbssp-control/lps/2/066.lp,Unknown,2.7707636,,269606,2738394,7703476
1653,SavileRow (BDD),./experiments/mbssp-control/lps/2/066.lp,Unknown,2.4092875,,72919,707284,1974194
1653,SavileRow (BDD),./experiments/mbkp-control/lps/2/2_16.lp,Sat,20.528257,3.1538835,2012708,19135071,53335205
1654,SavileRow (GPW),./experiments/mbkp-control/lps/2/2_16.lp,Sat,3.2707539,1.2016017,111073,393302,995490
1654,SavileRow (GPW),./experiments/mbssp-control/lps/2/066.lp,Sat,1.0843647,3.5693736,8428,30772,78624
1656,SavileRow (GMTO),./experiments/mbkp-control/lps/2/2_16.lp,Sat,5.4781127,3.2367933,62715,232383,631307
1656,SavileRow (GMTO),./experiments/mbssp-control/lps/2/066.lp,Sat,1.1734741,14.32974,5086,17605,47439
1657,Fun-sCOP (),./experiments/mbssp-control/lps/2/066.lp,Sat,3.744989,21.086864,143573,403071,1181761
1657,Fun-sCOP (),./experiments/mbkp-control/lps/2/2_16.lp,Sat,56.54471,10.614006,5474786,15268109,44375907
1660,Picat-SAT,./experiments/mbkp-control/lps/2/2_16.lp,Sat,2.0554664,13.15749,41618,358936,1656480
1660,Picat-SAT,./experiments/mbssp-control/lps/2/066.lp,Sat,0.6357914,1.3741874,1598,13005,58338
1661,SavileRow (GT),./experiments/mbssp-control/lps/2/067.lp,Unknown,21.612179,,66189,15161958,45456698
1661,SavileRow (GT),./experiments/mbkp-control/lps/2/3_16.lp,Timeout,,,,,
1662,SavileRow (SWC),./experiments/mbkp-control/lps/2/3_16.lp,Unknown,74.95755,,12010860,119983035,335591195
1662,SavileRow (SWC),./experiments/mbssp-control/lps/2/067.lp,Unknown,2.6357515,,257946,2620914,7370656
1663,SavileRow (BDD),./experiments/mbssp-control/lps/2/067.lp,Unknown,2.3170862,,71353,681799,1892019
1663,SavileRow (BDD),./experiments/mbkp-control/lps/2/3_16.lp,Sat,22.149862,3.0182092,2032401,19271106,53669110
1664,SavileRow (GPW),./experiments/mbssp-control/lps/2/067.lp,Unknown,1.191462,,8301,30008,76563
1664,SavileRow (GPW),./experiments/mbkp-control/lps/2/3_16.lp,Sat,3.1920977,1.361325,111483,395052,999868
1666,SavileRow (GMTO),./experiments/mbkp-control/lps/2/3_16.lp,Sat,5.925205,0.19683959,62898,234466,637892
1666,SavileRow (GMTO),./experiments/mbssp-control/lps/2/067.lp,Unknown,1.1834614,,5110,17621,47606
1667,Fun-sCOP (),./experiments/mbssp-control/lps/2/067.lp,Unknown,3.7930064,,156368,439580,1289380
1667,Fun-sCOP (),./experiments/mbkp-control/lps/2/3_16.lp,Sat,56.49459,10.416833,5543864,15465703,44955983
1670,Picat-SAT,./experiments/mbssp-control/lps/2/067.lp,Sat,0.6654396,2.9263337,1574,12615,56126
1670,Picat-SAT,./experiments/mbkp-control/lps/2/3_16.lp,Sat,1.718497,13.414224,41618,359341,1657999
1671,SavileRow (GT),./experiments/mbssp-control/lps/2/068.lp,Unknown,26.720505,,69184,16982210,50914537
1671,SavileRow (GT),./experiments/mbkp-control/lps/2/4_16.lp,Timeout,,,,,
1672,SavileRow (SWC),./experiments/mbkp-control/lps/2/4_16.lp,Unknown,116.10604,,12047940,120327390,336564515
1672,SavileRow (SWC),./experiments/mbssp-control/lps/2/068.lp,Unknown,2.5784793,,277636,2819024,7929376
1673,SavileRow (BDD),./experiments/mbssp-control/lps/2/068.lp,Unknown,2.6101837,,75351,731221,2041377
1673,SavileRow (BDD),./experiments/mbkp-control/lps/2/4_16.lp,Unknown,24.785912,,2106666,20116831,56163429
1674,SavileRow (GPW),./experiments/mbkp-control/lps/2/4_16.lp,Sat,3.2028346,13.18158,110989,392646,993667
1674,SavileRow (GPW),./experiments/mbssp-control/lps/2/068.lp,Unknown,1.0312158,,8417,30592,78135
1676,SavileRow (GMTO),./experiments/mbkp-control/lps/2/4_16.lp,Sat,6.111082,9.644802,62946,233938,635350
1676,SavileRow (GMTO),./experiments/mbssp-control/lps/2/068.lp,Unknown,1.183175,,5138,17740,47909
1677,Fun-sCOP (),./experiments/mbkp-control/lps/2/4_16.lp,Unknown,60.37066,,5553577,15503152,45070768
1677,Fun-sCOP (),./experiments/mbssp-control/lps/2/068.lp,Unknown,3.565508,,159620,449336,1318698
1680,Picat-SAT,./experiments/mbkp-control/lps/2/4_16.lp,Unknown,1.7380898,,41805,359648,1657827
1680,Picat-SAT,./experiments/mbssp-control/lps/2/068.lp,Sat,0.64018935,1.96314,1579,12623,56530
1681,SavileRow (GT),./experiments/mbkp-control/lps/2/1_17.lp,Timeout,,,,,
1681,SavileRow (GT),./experiments/mbssp-control/lps/2/069.lp,Unknown,23.031778,,65249,14274898,42795675
1682,SavileRow (SWC),./experiments/mbssp-control/lps/2/069.lp,Unknown,2.8045683,,281596,2857084,8038526
1682,SavileRow (SWC),./experiments/mbkp-control/lps/2/1_17.lp,Unknown,77.92665,,12153330,121373050,339716440
1683,SavileRow (BDD),./experiments/mbkp-control/lps/2/1_17.lp,Sat,23.432701,2.7058012,2052736,19570136,54700051
1683,SavileRow (BDD),./experiments/mbssp-control/lps/2/069.lp,Unknown,2.2077985,,77491,762586,2139823
1684,SavileRow (GPW),./experiments/mbkp-control/lps/2/1_17.lp,Sat,3.2971365,6.228766,111112,393358,995761
1684,SavileRow (GPW),./experiments/mbssp-control/lps/2/069.lp,Unknown,1.0444252,,8498,31162,79668
1686,SavileRow (GMTO),./experiments/mbkp-control/lps/2/1_17.lp,Sat,6.6330214,4.575496,62890,233523,634641
1686,SavileRow (GMTO),./experiments/mbssp-control/lps/2/069.lp,Unknown,1.2136978,,5148,17854,48262
1687,Fun-sCOP (),./experiments/mbssp-control/lps/2/069.lp,Unknown,3.9627566,,146448,410548,1203088
1687,Fun-sCOP (),./experiments/mbkp-control/lps/2/1_17.lp,Sat,63.778927,11.298837,5720318,15971033,46453210
1690,Picat-SAT,./experiments/mbssp-control/lps/2/069.lp,Sat,0.56016177,1.8846439,1538,13090,60203
1690,Picat-SAT,./experiments/mbkp-control/lps/2/1_17.lp,Sat,2.0675783,24.933949,41454,356958,1647407
1691,SavileRow (GT),./experiments/mbkp-control/lps/2/2_17.lp,Timeout,,,,,
1691,SavileRow (GT),./experiments/mbssp-control/lps/2/070.lp,Unknown,23.026173,,69014,17050889,51120985
1692,SavileRow (SWC),./experiments/mbssp-control/lps/2/070.lp,Unknown,2.656231,,265206,2693294,7575586
1692,SavileRow (SWC),./experiments/mbkp-control/lps/2/2_17.lp,Unknown,70.66189,,12042990,120270080,336583710
1693,SavileRow (BDD),./experiments/mbkp-control/lps/2/2_17.lp,Sat,26.115786,2.9599059,2005972,19022393,53063133
1693,SavileRow (BDD),./experiments/mbssp-control/lps/2/070.lp,Unknown,2.4788656,,75110,726447,2025362
1694,SavileRow (GPW),./experiments/mbssp-control/lps/2/070.lp,Unknown,0.99021566,,8623,31660,80983
1694,SavileRow (GPW),./experiments/mbkp-control/lps/2/2_17.lp,Sat,3.2106607,1.2174665,111089,393495,996053
1696,SavileRow (GMTO),./experiments/mbkp-control/lps/2/2_17.lp,Sat,6.373564,0.19213103,62745,232404,631375
1696,SavileRow (GMTO),./experiments/mbssp-control/lps/2/070.lp,Unknown,1.2544212,,5158,18079,48775
1697,Fun-sCOP (),./experiments/mbssp-control/lps/2/070.lp,Unknown,3.8167624,,162734,458348,1345396
1697,Fun-sCOP (),./experiments/mbkp-control/lps/2/2_17.lp,Sat,56.57141,10.1816225,5502834,15343201,44602529
1700,Picat-SAT,./experiments/mbkp-control/lps/2/2_17.lp,Sat,1.5604272,13.852425,41628,358986,1656721
1700,Picat-SAT,./experiments/mbssp-control/lps/2/070.lp,Sat,0.57482,2.7191975,1569,13268,60657
1701,SavileRow (GT),./experiments/mbkp-control/lps/2/3_17.lp,Timeout,,,,,
1701,SavileRow (GT),./experiments/mbssp-control/lps/2/071.lp,Unknown,22.266829,,58497,8646305,25909766
1702,SavileRow (SWC),./experiments/mbkp-control/lps/2/3_17.lp,Memory,,,,,
1702,SavileRow (SWC),./experiments/mbssp-control/lps/2/071.lp,Unknown,2.7667778,,266636,2706054,7612676
1703,SavileRow (BDD),./experiments/mbkp-control/lps/2/3_17.lp,Sat,23.98312,3.0548615,2025773,19159601,53401136
1703,SavileRow (BDD),./experiments/mbssp-control/lps/2/071.lp,Unknown,2.065568,,55370,520827,1437399
1704,SavileRow (GPW),./experiments/mbssp-control/lps/2/071.lp,Unknown,1.0824519,,8855,32815,84094
1704,SavileRow (GPW),./experiments/mbkp-control/lps/2/3_17.lp,Sat,3.6460073,1.9807917,111530,395603,1001474
1706,SavileRow (GMTO),./experiments/mbkp-control/lps/2/3_17.lp,Sat,6.21228,7.243188,62916,234456,637871
1706,SavileRow (GMTO),./experiments/mbssp-control/lps/2/071.lp,Unknown,1.2321098,,5152,18462,49879
1707,Fun-sCOP (),./experiments/mbkp-control/lps/2/3_17.lp,Sat,56.853893,9.758244,5571952,15541247,45184133
1707,Fun-sCOP (),./experiments/mbssp-control/lps/2/071.lp,Unknown,3.7343097,,110861,307203,896451
1710,Picat-SAT,./experiments/mbssp-control/lps/2/071.lp,Sat,0.5645728,1.7139316,1582,13506,61373
1710,Picat-SAT,./experiments/mbkp-control/lps/2/3_17.lp,Sat,1.572784,10.855008,41624,359363,1658127
1711,SavileRow (GT),./experiments/mbssp-control/lps/2/072.lp,Unknown,23.657629,,68889,16043592,48100664
1711,SavileRow (GT),./experiments/mbkp-control/lps/2/4_17.lp,Timeout,,,,,
1712,SavileRow (SWC),./experiments/mbssp-control/lps/2/072.lp,Unknown,2.696042,,277416,2814404,7914946
1712,SavileRow (SWC),./experiments/mbkp-control/lps/2/4_17.lp,Memory,,,,,
1713,SavileRow (BDD),./experiments/mbkp-control/lps/2/4_17.lp,Unknown,24.243517,,2099547,19999573,55880601
1713,SavileRow (BDD),./experiments/mbssp-control/lps/2/072.lp,Unknown,2.5883434,,77848,750589,2090001
1714,SavileRow (GPW),./experiments/mbssp-control/lps/2/072.lp,Unknown,0.96562046,,8383,30525,77954
1714,SavileRow (GPW),./experiments/mbkp-control/lps/2/4_17.lp,Sat,3.1465895,17.563776,110939,392173,992298
1716,SavileRow (GMTO),./experiments/mbssp-control/lps/2/072.lp,Unknown,1.2177612,,5128,17758,47964
1716,SavileRow (GMTO),./experiments/mbkp-control/lps/2/4_17.lp,Sat,5.736496,24.380917,62964,233896,635332
1717,Fun-sCOP (),./experiments/mbkp-control/lps/2/4_17.lp,Sat,57.918255,10.709038,5582436,15580637,45305051
1717,Fun-sCOP (),./experiments/mbssp-control/lps/2/072.lp,Unknown,3.7219791,,164110,461986,1355802
1720,Picat-SAT,./experiments/mbkp-control/lps/2/4_17.lp,Unknown,1.6856952,,41809,359603,1657966
1720,Picat-SAT,./experiments/mbssp-control/lps/2/072.lp,Sat,0.5495603,0.4511995,1549,12934,58708
1721,SavileRow (GT),./experiments/mbssp-control/lps/2/073.lp,Unknown,21.809912,,65922,15062827,45158833
1721,SavileRow (GT),./experiments/mbkp-control/lps/2/1_18.lp,Timeout,,,,,
1722,SavileRow (SWC),./experiments/mbssp-control/lps/2/073.lp,Unknown,2.67807,,267956,2720904,7653276
1722,SavileRow (SWC),./experiments/mbkp-control/lps/2/1_18.lp,Memory,,,,,
1723,SavileRow (BDD),./experiments/mbssp-control/lps/2/073.lp,Unknown,2.0108757,,75029,727311,2029437
1723,SavileRow (BDD),./experiments/mbkp-control/lps/2/1_18.lp,Sat,23.727114,2.9999173,2043981,19436953,54371369
1724,SavileRow (GPW),./experiments/mbssp-control/lps/2/073.lp,Unknown,1.0928332,,8776,32396,82930
1724,SavileRow (GPW),./experiments/mbkp-control/lps/2/1_18.lp,Sat,3.1340947,0.68361634,111136,393590,996433
1726,SavileRow (GMTO),./experiments/mbkp-control/lps/2/1_18.lp,Sat,5.7471237,5.160506,62920,233559,634837
1726,SavileRow (GMTO),./experiments/mbssp-control/lps/2/073.lp,Unknown,1.2038897,,5184,18335,49768
1727,Fun-sCOP (),./experiments/mbkp-control/lps/2/1_18.lp,Sat,59.755634,11.489307,5747795,16044584,46675633
1727,Fun-sCOP (),./experiments/mbssp-control/lps/2/073.lp,Unknown,4.0394073,,158857,447237,1312599
1730,Picat-SAT,./experiments/mbkp-control/lps/2/1_18.lp,Sat,1.54265,8.667501,41462,356995,1647843
1730,Picat-SAT,./experiments/mbssp-control/lps/2/073.lp,Sat,0.67876476,3.8464913,1628,13465,60648
1731,SavileRow (GT),./experiments/mbssp-control/lps/2/074.lp,Unknown,24.423563,,69922,17308348,51892620
1731,SavileRow (GT),./experiments/mbkp-control/lps/2/2_18.lp,Timeout,,,,,
1732,SavileRow (SWC),./experiments/mbssp-control/lps/2/074.lp,Unknown,2.7431397,,262126,2662604,7489286
1732,SavileRow (SWC),./experiments/mbkp-control/lps/2/2_18.lp,Memory,,,,,
1733,SavileRow (BDD),./experiments/mbkp-control/lps/2/2_18.lp,Sat,20.5172,2.75709,1997656,18894554,52747582
1733,SavileRow (BDD),./experiments/mbssp-control/lps/2/074.lp,Unknown,2.6095395,,79720,776327,2169716
1734,SavileRow (GPW),./experiments/mbssp-control/lps/2/074.lp,Unknown,1.0272424,,8729,32097,82158
1734,SavileRow (GPW),./experiments/mbkp-control/lps/2/2_18.lp,Sat,3.0946667,0.73173314,111072,393319,995542
1736,SavileRow (GMTO),./experiments/mbkp-control/lps/2/2_18.lp,Sat,5.2155576,2.3960218,62769,232410,631355
1736,SavileRow (GMTO),./experiments/mbssp-control/lps/2/074.lp,Unknown,1.1852845,,5192,18248,49345
1737,Fun-sCOP (),./experiments/mbssp-control/lps/2/074.lp,Unknown,4.290321,,161670,455624,1337694
1737,Fun-sCOP (),./experiments/mbkp-control/lps/2/2_18.lp,Sat,59.531525,8.331595,5529365,15414084,44817094
1740,Picat-SAT,./experiments/mbssp-control/lps/2/074.lp,Sat,0.7317772,3.1742475,1614,13203,59246
1740,Picat-SAT,./experiments/mbkp-control/lps/2/2_18.lp,Sat,1.6394083,19.348703,41637,359013,1656751
1741,SavileRow (GT),./experiments/mbssp-control/lps/2/075.lp,Unknown,29.969536,,74105,19884933,59622312
1741,SavileRow (GT),./experiments/mbkp-control/lps/2/3_18.lp,Timeout,,,,,
1742,SavileRow (SWC),./experiments/mbkp-control/lps/2/3_18.lp,Memory,,,,,
1742,SavileRow (SWC),./experiments/mbssp-control/lps/2/075.lp,Unknown,2.7138946,,292596,2968294,8348956
1743,SavileRow (BDD),./experiments/mbssp-control/lps/2/075.lp,Unknown,2.7956047,,85728,832247,2323348
1743,SavileRow (BDD),./experiments/mbkp-control/lps/2/3_18.lp,Sat,23.11717,0.97414696,2017625,19031333,53085000
1744,SavileRow (GPW),./experiments/mbssp-control/lps/2/075.lp,Sat,1.088579,19.378752,8855,32881,84222
